Data Source	World Development Indicators																																																											
																																																												
Last Updated Date	18-09-17																																																											
																																																												
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016
Middle East & North Africa (IDA & IBRD countries)	TMN	Population growth (annual %)	SP.POP.GROW		2.678631276	2.676427144	2.682782099	2.700734974	2.724247179	2.75459446	2.776628331	2.772948497	2.737645451	2.685576553	2.631725868	2.596826097	2.59175502	2.624019631	2.682390542	2.737188155	2.786433819	2.852323297	2.936289865	3.025236076	3.106675994	3.164073202	3.18846345	3.174038433	3.128619653	3.079194486	3.020997431	2.926875687	2.793045346	2.636623583	2.473317629	2.326271536	2.209259505	2.131713065	2.082214971	2.043457232	2.001264143	1.955528747	1.902197968	1.846762481	1.793025124	1.751578001	1.730680834	1.734745191	1.755844751	1.779954905	1.799215508	1.816458193	1.829204638	1.836704104	1.846016397	1.85081287	1.837211716	1.80093854	1.750039236	1.691423294
Tonga	TON	Population growth (annual %)	SP.POP.GROW	2.845245192	3.421264542	3.868055511	4.060766104	3.910644512	3.565964782	3.198610659	2.917469852	2.554010529	2.171161188	1.784245461	1.352684455	0.964718156	0.739611645	0.711355428	0.839982888	1.020267631	1.159585032	1.176943988	1.019261372	0.763061763	0.478387698	0.243675775	0.099223822	0.07248849	0.118214024	0.204148972	0.253542031	0.299390335	0.276377315	0.235687865	0.188990323	0.170833615	0.154860343	0.197412808	0.253245163	0.30450282	0.368732745	0.42298629	0.468351256	0.501858744	0.537895376	0.579389371	0.608124584	0.616400963	0.630440864	0.639276088	0.654756659	0.63108282	0.579840838	0.513140083	0.421630223	0.356993239	0.358571616	0.43010819	0.548680117	0.710119807
South Asia (IDA & IBRD)	TSA	Population growth (annual %)	SP.POP.GROW		2.114734818	2.149891835	2.157825898	2.215273441	2.228270813	2.251992867	2.269612194	2.288319401	2.294045855	2.301441828	2.293387235	2.298041112	2.316536332	2.328916891	2.352544825	2.373403348	2.38876221	2.401909815	2.410667071	2.409605195	2.387553767	2.399357564	2.388312247	2.372353601	2.352327949	2.32905979	2.304580522	2.279703916	2.255524788	2.230433339	2.205902921	2.177622385	2.145093449	2.106692002	2.065793309	2.021674341	1.978128127	1.938556084	1.903214289	1.869935107	1.838347339	1.802933069	1.761839485	1.712915395	1.659386639	1.605124381	1.554529175	1.509471905	1.471686334	1.441163918	1.412039217	1.38217582	1.353427867	1.326099319	1.298039191	1.272380706
Sub-Saharan Africa (IDA & IBRD countries)	TSS	Population growth (annual %)	SP.POP.GROW		2.36841604	2.406584289	2.440253819	2.468345623	2.4927901	2.515986123	2.54037656	2.566670128	2.595593687	2.626357746	2.655194838	2.683066234	2.713531446	2.747695712	2.782840409	2.815951143	2.844266756	2.865398742	2.881795249	2.890976302	2.897057742	2.900509938	2.899475695	2.895293607	2.886781016	2.875892736	2.864552981	2.852355677	2.842166807	2.831751745	2.824242415	2.814228919	2.796442271	2.770370054	2.738260303	2.707709969	2.683785386	2.669703155	2.669258726	2.676972794	2.646352033	2.674044986	2.688785943	2.708244861	2.729752744	2.750600364	2.767741025	2.780162251	2.786091475	2.78755354	2.785857976	2.783544458	2.777022843	2.766674506	2.753426153	2.738279025
Trinidad and Tobago	TTO	Population growth (annual %)	SP.POP.GROW	2.263548627	1.970027051	1.680243817	1.41557781	1.192322588	1.007007494	0.817110729	0.650772798	0.598587858	0.682605271	0.864728048	1.090551553	1.285660533	1.419668773	1.460994999	1.437584222	1.390986658	1.36565212	1.371162194	1.421007485	1.495124184	1.576730302	1.624295157	1.599211168	1.483571066	1.309470221	1.114501304	0.941124873	0.803790773	0.722015841	0.679609961	0.653153243	0.614415359	0.557640087	0.473880773	0.373845044	0.26760952	0.183720688	0.147747746	0.176709181	0.253399689	0.34609248	0.427964234	0.485189811	0.503615819	0.49461563	0.477678886	0.468228587	0.465742325	0.473722819	0.489260588	0.502312832	0.50815092	0.495198489	0.462124274	0.412512995	0.35742449
Tunisia	TUN	Population growth (annual %)	SP.POP.GROW	1.273002195	1.418700924	1.573834216	1.716618382	1.832820146	1.926502976	2.024021757	2.119384756	2.182597036	2.205613739	2.202645353	2.194811729	2.196062072	2.203645213	2.22123436	2.249120679	2.262068181	2.277815074	2.33771665	2.451990577	2.5922089	2.73933932	2.845846294	2.875212658	2.810675712	2.684416637	2.533639594	2.401087327	2.302958429	2.254442833	2.233795002	2.220891989	2.180240193	2.089583959	1.935727153	1.741870572	1.546703749	1.374632171	1.220580336	1.092470182	0.989028439	0.887913997	0.800257624	0.760981099	0.780902006	0.84374904	0.922768876	0.994932484	1.055279227	1.094158462	1.116147221	1.13578848	1.156703762	1.1678931	1.167512853	1.157613914	1.142910708
Turkey	TUR	Population growth (annual %)	SP.POP.GROW	2.445583782	2.425762278	2.407682591	2.393833863	2.385334858	2.38092386	2.375312667	2.369388235	2.368645577	2.373927313	2.381910409	2.392008811	2.397247842	2.390280423	2.36802452	2.336229272	2.296156327	2.260274145	2.241121723	2.244036188	2.258187238	2.276146661	2.278878301	2.251606926	2.186682436	2.09735009	2.004061092	1.921218987	1.847427581	1.787309942	1.738392146	1.689656161	1.64276934	1.610057979	1.594185485	1.589425831	1.589093342	1.584882955	1.572874779	1.549553564	1.518095558	1.493147245	1.471528425	1.436826077	1.385590817	1.327634398	1.258550405	1.205380113	1.203623743	1.268401778	1.375055869	1.485642765	1.568375596	1.619466987	1.627194113	1.598008534	1.5730117
Tuvalu	TUV	Population growth (annual %)	SP.POP.GROW	2.018933377	2.299696488	2.263650276	2.305354668	2.208530243	1.940945442	1.78874834	1.459462162	1.312373313	1.129167919	1.226164016	1.062390815	1.037815097	1.05369431	1.042707263	0.797754836	0.933495694	0.860911196	0.916970256	0.933760728	1.12402832	1.258809662	1.581733914	1.545218504	1.381123293	1.396995944	1.115146349	0.831108558	0.711746777	0.717894278	0.623957456	0.553833937	0.616674127	0.514646633	0.370653428	0.434311215	0.281294138	0.226622878	0.312113475	0.418208749	0.799364768	0.97190708	1.284814248	1.36070546	1.291915634	1.335294174	1.091064186	1.040244905	0.942532363	0.972049423	0.858292509	0.91687395	0.908543692	0.872638289	0.819261728	0.848971277	0.868862376
Tanzania	TZA	Population growth (annual %)	SP.POP.GROW	2.894982738	2.923647092	2.949385245	2.969344994	2.982471855	2.992332109	2.996333619	3.004012802	3.028382027	3.073063051	3.127835267	3.184887316	3.227976276	3.245355265	3.231560387	3.198272953	3.159776478	3.129767502	3.111473335	3.109091722	3.116455623	3.129585513	3.137663996	3.133246448	3.112788197	3.085046867	3.040914029	3.007417062	3.020581367	3.091095699	3.188722462	3.304657362	3.379838724	3.358548212	3.220438799	3.016118934	2.801042655	2.637255075	2.548119385	2.555007999	2.628008043	2.710249367	2.776785407	2.848505222	2.920435093	2.989027812	3.059506443	3.122317275	3.16112249	3.171009777	3.16094056	3.143888625	3.129140975	3.116185469	3.107572415	3.100829308	3.092454074
Uganda	UGA	Population growth (annual %)	SP.POP.GROW	3.03775927	3.166939872	3.278796744	3.358024167	3.397666142	3.403790605	3.414472598	3.41279239	3.349124342	3.215146865	3.044273646	2.862852021	2.719575034	2.648231113	2.66764319	2.747543103	2.847065196	2.928327341	2.983925313	3.0025945	3.000829661	2.988234509	2.995042737	3.045026599	3.147540918	3.276740608	3.408903806	3.506947335	3.549549641	3.525470935	3.458516211	3.391204922	3.338524654	3.28297726	3.22724634	3.177182517	3.122598092	3.082868108	3.088463419	3.147927791	3.239523402	3.336568479	3.413840791	3.46508612	3.482763166	3.477315928	3.466149193	3.458293196	3.44880261	3.439418395	3.429002764	3.415882948	3.398479594	3.376765961	3.350650353	3.321555686	3.290872381
Ukraine	UKR	Population growth (annual %)	SP.POP.GROW	1.254451028	1.26125484	1.255486322	1.218682094	1.141518256	1.038489034	0.924469719	0.824361817	0.75387414	0.724955282	0.724887685	0.734328145	0.733499775	0.717676615	0.679112593	0.625147919	0.567449231	0.517555979	0.477603179	0.452011655	0.436332119	0.503421511	0.324039844	0.356619627	0.375057192	0.320642346	0.352893106	0.382850355	0.443520092	0.487928631	0.229585786	0.208812129	0.28765251	0.055485759	-0.496001742	-0.790352758	-0.887423727	-0.911128989	-0.893741785	-0.942907769	-1.006596332	-1.005494764	-0.993677409	-0.811436362	-0.758627911	-0.732790732	-0.676092035	-0.596804887	-0.541462211	-0.443932417	-0.397285236	-0.359480081	-0.24709923	-0.22770475	-0.479615926	-0.260805738	-0.33138051
Upper middle income	UMC	Population growth (annual %)	SP.POP.GROW		0.389485196	1.449153038	2.383868526	2.299695126	2.323033186	2.497574166	2.374836466	2.388050344	2.455439502	2.468035654	2.457714899	2.285280635	2.178223188	2.045691966	1.865464841	1.739340928	1.620378891	1.600513295	1.594688112	1.554980472	1.572286321	1.674487831	1.64992525	1.577062949	1.593947077	1.64849568	1.698032622	1.676287426	1.603853367	1.505012639	1.386378555	1.278877845	1.222140221	1.185555652	1.156034749	1.116546026	1.107094645	1.055566499	0.99153354	0.919141114	0.844144884	0.797126968	0.776862512	0.761025926	0.756774441	0.741019758	0.720297378	0.726157784	0.74500752	0.738558539	0.744716848	0.76931291	0.777988043	0.777742939	0.761349974	0.761512235
Uruguay	URY	Population growth (annual %)	SP.POP.GROW	1.333811504	1.293043276	1.244205829	1.192680852	1.141825122	1.08760016	1.046265193	0.994568738	0.893457315	0.727926199	0.526580969	0.300884739	0.112381697	0.022751758	0.070419669	0.215873443	0.396960745	0.550177977	0.65797434	0.694979867	0.679826308	0.65830394	0.653592437	0.647162351	0.643034491	0.641615324	0.633137013	0.62253079	0.625359017	0.645820107	0.677695495	0.706855303	0.72547939	0.73583036	0.735203151	0.721930196	0.71780249	0.704860762	0.643839602	0.520492412	0.359758677	0.176224275	0.020135612	-0.064207679	-0.046347726	0.045595988	0.163175084	0.260779091	0.331302667	0.355429274	0.346139748	0.33162561	0.32888088	0.330003524	0.338071762	0.350484325	0.362269175
United States	USA	Population growth (annual %)	SP.POP.GROW	1.701992777	1.657730037	1.537997358	1.439164762	1.389046055	1.250171646	1.154893191	1.088881207	0.998461044	0.977242812	1.165002667	1.264333692	1.070522752	0.954476729	0.913660196	0.985986067	0.950220049	1.005771996	1.05957308	1.103576565	0.959589923	0.981415437	0.953317566	0.914378513	0.865817336	0.886129041	0.924164157	0.893829201	0.90799904	0.944405555	1.12965052	1.336260741	1.386885692	1.31868	1.226296089	1.190787091	1.16341162	1.203960297	1.165714526	1.148340047	1.112768997	0.989741382	0.927797486	0.859481713	0.925483969	0.921713167	0.964253917	0.951055243	0.945865287	0.876651299	0.836421536	0.745614384	0.746419895	0.7002623	0.74312426	0.729731987	0.692801346
Uzbekistan	UZB	Population growth (annual %)	SP.POP.GROW	3.280757842	3.311496185	3.34652133	3.401221776	3.479350025	3.559889035	3.65049925	3.700030123	3.648238512	3.478044201	3.240898239	2.985772827	2.778740422	2.653506564	2.633270697	2.681228474	2.743927082	2.778707481	2.784519781	2.749670061	2.688830942	2.624142063	2.573054703	2.535429913	2.515889975	2.506961715	2.493338411	2.4706437	2.44670663	2.421079446	2.622449351	2.132153512	2.344391704	2.272458415	1.963103725	1.806877907	1.912685998	1.885238808	1.609490295	1.07790836	1.383746821	1.265968533	1.223831519	1.163675244	1.153769215	1.163350224	1.220216354	1.423474897	1.605327363	1.687340969	2.822849683	2.684015505	1.472099988	1.561904333	1.686900359	1.744258375	1.739791235
St. Vincent and the Grenadines	VCT	Population growth (annual %)	SP.POP.GROW	1.65791288	1.463013016	1.287000371	1.148345982	1.065977146	1.053570629	1.026468999	1.006921729	0.994626825	1.013880654	1.040194301	1.086369623	1.112554501	1.133467345	1.11759145	1.096872375	1.071520562	1.03763348	1.00264746	0.965586673	0.914571956	0.865849161	0.810484683	0.760282041	0.733341135	0.705990378	0.687733723	0.66131917	0.602547579	0.5130617	0.392378491	0.287016206	0.175148434	0.082371184	0.034224243	-0.006473959	-0.043478865	-0.065716708	-0.07595195	-0.03892457	0.016683814	0.083377343	0.146205621	0.188456194	0.192707601	0.170269204	0.1497811	0.128467492	0.108151716	0.080579444	0.056732918	0.023781648	-0.011890117	-0.007317698	0.033839865	0.089574618	0.171612745
"Venezuela, RB"	VEN	Population growth (annual %)	SP.POP.GROW	3.750555022	3.791734513	3.813339105	3.792220209	3.718495994	3.610992922	3.504868178	3.40960133	3.306608484	3.196801881	3.087184751	2.976080031	2.878587861	2.813043183	2.786307076	2.78494062	2.79097968	2.789472787	2.779182977	2.755368459	2.722996201	2.687018399	2.655089452	2.630696737	2.615960821	2.605459145	2.59618296	2.577946093	2.542187413	2.484750374	2.413418559	2.339374188	2.270862949	2.208079256	2.153659455	2.105576137	2.058269219	2.010877132	1.967842509	1.929693982	1.894859444	1.861565227	1.82788969	1.793526635	1.757667346	1.720713047	1.684523216	1.648636142	1.611019871	1.571087019	1.529865044	1.488309734	1.448189989	1.410956652	1.377538959	1.346707547	1.31705725
British Virgin Islands	VGB	Population growth (annual %)	SP.POP.GROW	1.265284653	1.507317888	1.738328584	1.838857784	2.049372034	2.144454633	2.166068638	2.31560415	2.210153261	2.068858247	1.87402519	1.689212269	1.542702902	1.363501432	1.114190667	0.930239266	0.637520595	0.454245127	0.668143454	1.21191005	1.927195555	2.805220463	3.448467813	3.98379039	4.358810296	4.402477781	4.655418113	4.564889707	4.536031329	4.069097585	3.467483752	2.832948848	2.392319004	2.048749149	1.952236522	2.056049839	2.179366986	2.293883221	2.318528148	2.335360457	2.238479086	2.108872786	2.083897628	2.164158988	2.429341984	2.7436143	3.131562587	3.396987535	3.469107185	3.239414104	2.895620688	2.456359328	2.155729642	1.900517552	1.814387131	1.758809848	1.803451649
Virgin Islands (U.S.)	VIR	Population growth (annual %)	SP.POP.GROW	2.669696371	6.356148149	6.252035698	6.402185876	6.502289993	6.332713395	7.232066158	7.138605909	7.213752817	7.070081383	7.240002981	11.95451506	6.805346325	10.00834586	6.899287149	4.348511194	2.10534092	-3.174869831	3.174869831	0	1.036278704	1.025650017	4.000533461	1.941808586	3.774032798	-0.930239266	-0.468384931	-0.470589104	-1.425202271	-1.445808318	0.930607838	0.808549694	0.858839203	0.815877302	0.691934278	0.46482741	0.255662221	0.242090597	0.165982794	0.05618728	0.039588465	-0.233152968	-0.164362854	-0.113734622	-0.124979765	-0.080625361	-0.151231919	-0.257527231	-0.309537154	-0.359217965	-0.413196565	-0.455551575	-0.482330521	-0.512352796	-0.542826609	-0.573784692	-0.60331862
Vietnam	VNM	Population growth (annual %)	SP.POP.GROW	1.639595065	1.952435508	1.942731363	1.954584628	1.983669399	2.020749785	2.067623958	2.118326979	2.167436027	2.219650847	2.262764881	2.304217428	2.335017879	2.355959403	2.357160341	2.342441855	2.321378471	2.28660682	2.243264782	2.188338455	2.119130055	1.885282084	1.748090416	1.723351832	1.813827089	2.017913358	2.318832542	2.460800079	2.420666458	2.360364819	1.900345205	1.839626062	1.780101171	1.729871819	1.680125519	1.639863103	1.600009883	1.560009828	1.534986657	1.500031414	1.341154893	1.266693587	1.159864341	1.162101037	1.197021404	1.166721103	1.109343538	1.083161816	1.063214084	1.059119876	1.049400377	1.061609762	1.074219517	1.064362311	1.074206788	1.079146769	1.071293182
Vanuatu	VUT	Population growth (annual %)	SP.POP.GROW	3.03625915	3.112791115	3.138340707	3.130064196	3.050308623	2.947898203	2.818994645	2.722600154	2.70251065	2.771350801	2.909983206	3.036949636	3.132577426	3.187909456	3.181401906	3.128369497	3.111142986	3.053044772	2.974469346	2.838814291	2.67486545	2.517510374	2.379130192	2.290847645	2.262361699	2.283088755	2.28926805	2.293877955	2.352998489	2.468456216	2.615155786	2.786887017	2.918307489	2.901900778	2.71232779	2.42278946	2.097501875	1.844342937	1.744139694	1.81796378	2.029501329	2.258392297	2.43510986	2.549257462	2.569682483	2.528229303	2.483123025	2.447963522	2.419648557	2.387616845	2.359448324	2.332350175	2.294544793	2.260062199	2.229814725	2.198184614	2.167915111
World	WLD	Population growth (annual %)	SP.POP.GROW		1.348696045	1.718509198	2.07268863	2.048584535	2.048680706	2.102674474	2.049418891	2.031543327	2.109374352	2.088504596	2.101421901	2.039408796	1.977966774	1.955966567	1.874943311	1.792383047	1.754722008	1.752885493	1.76604665	1.75166279	1.759341941	1.794791857	1.777592523	1.741073986	1.74548859	1.770671943	1.784942517	1.77211018	1.743724824	1.735507794	1.64983493	1.564813394	1.55667253	1.511708566	1.509677035	1.450342004	1.42993239	1.392914996	1.356833911	1.325060012	1.30045513	1.277685134	1.265530955	1.259977242	1.253409741	1.24904403	1.242748626	1.247265715	1.234062897	1.218629118	1.185846299	1.20574526	1.204095042	1.199049679	1.186330994	1.18167997
Samoa	WSM	Population growth (annual %)	SP.POP.GROW	3.052202578	3.146591668	3.220012558	3.206576856	3.123156912	2.966410574	2.809042687	2.646625912	2.438849029	2.166804193	1.873904827	1.5682112	1.285712478	1.058718238	0.890648126	0.773192892	0.660355224	0.560797447	0.494705716	0.487747391	0.513669411	0.558361628	0.62135553	0.621306866	0.566003016	0.468505213	0.34994406	0.263054128	0.251833055	0.356813058	0.534378734	0.74019583	0.9064331	0.983849968	0.941092378	0.807805068	0.659561904	0.532781822	0.453678435	0.446449913	0.490865452	0.546012505	0.577031713	0.609751102	0.627872437	0.640073552	0.645390484	0.656064877	0.677946458	0.705849512	0.743337538	0.781024111	0.81144852	0.82274231	0.800428242	0.761046961	0.702526007
Kosovo	XKX	Population growth (annual %)	SP.POP.GROW	2.02673604	1.986474103	2.857337244	2.777956411	2.702867239	2.631730832	2.564243061	2.588274783	2.43702226	2.379041684	2.323756013	2.27098162	2.455568926	2.320289708	2.342381367	2.21574796	2.239169031	2.120220765	2.076199145	2.101060006	1.992097749	2.017640848	1.914544758	2.00257005	2.023988135	2.102811036	2.059502036	2.075002402	2.144551714	1.990115432	1.897590146	1.914952133	1.77550356	1.693650953	1.615380911	1.589700641	1.46773672	1.302792853	-5.924733485	-10.95514942	-3.582127645	0.067859323	0.067930793	0.067884679	0.067838626	0.067909885	0.803200286	0.803261833	0.803213478	0.803171845	0.803248961	0.859067492	0.789726589	1.041532574	-0.126169138	-1.103885809	0.796024104
"Yemen, Rep."	YEM	Population growth (annual %)	SP.POP.GROW	1.668753089	1.694070671	1.72064967	1.746019624	1.770406448	1.793275219	1.842448046	1.896289393	1.906542466	1.861717113	1.795065707	1.708715981	1.679961895	1.79664987	2.095090836	2.507139412	2.94529409	3.31348279	3.577915722	3.709008816	3.750835886	3.788181178	3.845010631	3.876984387	3.886490447	3.890010732	3.833356677	3.795536996	3.901945763	4.180168151	4.528042995	4.892625798	5.11108247	5.060220782	4.706188969	4.185196848	3.645351663	3.21718574	2.926217497	2.812134129	2.817702613	2.842667569	2.836178991	2.829209581	2.811704436	2.787663614	2.767589721	2.754970495	2.742468305	2.729134695	2.713033863	2.697366577	2.676050247	2.639891681	2.585905383	2.520254045	2.451502043
